Unnamed: 0,Text,Type
3198,닛칸스포츠,OG
5274,MC몽,PS
4988,반환미군기지,OG
7318,한나라당,OG
3482,50주년,DT
3376,FBI,OG
60,오늘,TODAY
6817,미국,LC
2957,메이저리그,OG
2452,아모에바,OG
5719,남구,LC
2597,압구정,LC
603,이동수골프단,OG
6278,남춘천여중,OG
8220,동부메탈,OG
416,김수연,PS
7670,부산,LC
4480,주택관리공단,OG
3298,LG텔레콤,OG
4169,오후,TI
64,오늘,TODAY
4609,그린벨트,LC
5823,설,DT
5983,MBC,OG
4679,기상청,OG
9526,일본,LC
7923,20:47:55,TI
3690,신계사,LC
7057,김상우,PS
1468,첼시,OG
4817,제주항공,OG
7136,90일 전,DT
6285,강원본부,OG
5996,2월,DT
5819,배익현,PS
213,LG,OG
6372,도의회,OG
4528,4년째,DT
4642,2년,DT
7479,김수환,PS
2237,4시간,TI
5168,문종원,PS
5260,이,PS
6484,진보신당,OG
9833,18일,DT
9699,고영구,PS
8503,히노,OG
9988,김선아,PS
6370,2일부터,DT
7990,장근석,PS
2983,강원도청,OG
8068,민유성,PS
1217,지난 시즌,DT
6899,지드래곤,PS
9470,오후,TI
1108,이동국,PS
625,스포츠서울닷컴,OG
1156,김포,LC
1675,두산,OG
9804,지난달,DT
5195,매일경제신문사,OG
355,KT＆G,OG
8486,2일,DT
1535,부산,LC
6921,삼성전자,OG
2658,김용선,PS
9638,1일,DT
1656,정대현,PS
9782,이달,DT
4864,은태공문,OG
2981,마드리드,LC
6706,시장단,OG
7447,차이나켐 그룹,OG
8867,한국신용평가,OG
5764,지난해 3분기,DT
5920,유호철,PS
7312,김완주,PS
1525,포르투갈,LC
5193,재범,PS
4643,2주 이상,DT
110,롯데,OG
5345,첫째 날,DT
7248,지난 1월 4일,DT
1556,박지성,PS
7342,이날,DT
53,내일,TOMM
6781,오현경,PS
10062,부산2,OG
10028,피렌체,LC
2972,칸,PS
418,여주대학,OG
7110,대산면,LC
4812,수도권,LC
6264,조선,LC
9297,서초구,LC
9053,이혁구,PS
4174,김 연아,PS
5156,서현,PS
3618,부평구,LC
4428,2009년,DT
1479,제2공화국,LC
6526,안성시,LC
6823,이은별,PS
7576,알앤디클럽,OG
9063,YG엔터테인먼트,OG
7809,정부,OG
2833,베오그라드,LC
1074,이기용,PS
2155,민둥산,LC
9820,12일,DT
4933,오는 7월,DT
5646,현대차,OG
6289,공보실,OG
8154,광동제약,OG
4820,이달부터,DT
8526,대교,OG
8543,지난 4월,DT
9966,공영화,PS
2624,10시 30분,TI
1562,남아공,LC
419,전가을,PS
1170,레이커스,OG
9936,㈜밸류플러스,OG
1803,이승엽,PS
7486,안상수,PS
6719,12월,DT
9261,당진,LC
9369,15일동안,DT
4306,페르시아,LC
9690,FTA,OG
2636,잠실,LC
9130,울산산업주간,DT
5206,북한,LC
7470,한나라당,OG
9507,호주,LC
9594,23일,DT
3727,오늘,DT
7549,백현,PS
3994,폴란드,LC
9974,다음달 1일,DT
5813,오후,TI
5368,김충용,PS
63,오늘,TODAY
4556,동해,LC
3929,한국,LC
4020,이,PS
6598,김,PS
61,삼성,OG
6944,23일,DT
3128,미국,LC
9946,전동공구사업부,OG
2634,잠실대교 남단 주차장,LC
7824,밴쿠버,LC
5120,황운,PS
2707,밤,TI
3413,2008년,DT
9903,국내시장,LC
3253,지난 14일,DT
1096,KIA 타이거즈,OG
8103,스카이프,OG
10154,올림푸스,OG
3824,오는 22일,DT
763,오는 5월,DT
9553,브래드 피트,PS
1214,2006년 09월 14일,DT
7775,이수영,PS
3945,백보람,PS
4579,민주당,OG
9950,추석,DT
3520,오는 3월,DT
35,오늘,TODAY
9587,오는 21일,DT
973,오션코스,LC
9706,12월,DT
8998,국립합창단,OG
8803,전세계 ERP기업시장,LC
1514,두산,OG
9487,오전,TI
1635,강민호,PS
3307,버그테스트,OG
4645,정수정,PS
3846,김영삼,PS
1774,58．9초전,TI
9795,이달부터,DT
3033,일본,LC
7800,유엔,OG
9097,25일,DT
2654,잠실,LC
708,12일,DT
1628,김주성,PS
5791,i-pmc,OG
2743,여자 핸드볼대표팀,OG
8082,칭다오,LC
6295,자치행정과,OG
4286,미국,LC
19,돈트렐 윌리스,PS
7602,리쿠잔카이,OG
199,원주 동부 프로미,OG
7117,오는 5일부터,DT
2093,설악산,LC
7430,현경,PS
8737,오는 18일,DT
2344,나가노,LC
6545,MBC,OG
9120,오는 11월 2일,DT
9842,도요타,OG
6449,오늘,DT
2539,구곡폭포,LC
9731,9월1일부터,DT
8071,29일,DT
2530,강원도,LC
3192,에버렛,LC
6544,김포외고,OG
9227,22일,DT
1825,메이저리그,OG
9937,육심길,PS
5204,솔비,PS
9563,양천구,LC
2811,올시즌,DT
6196,민주당,OG
2084,여섯주,DT
1365,호남대,OG
2055,4월4일(토),DT
5012,경북,LC
8269,이불,PS
2076,관악산,LC
3882,자정부터,TI
1787,뉴욕 메츠,OG
370,박지성,PS
9984,하이닉스,OG
4980,선거구,LC
7325,삼성,OG
7837,같은해 11월,DT
7718,자크 라캉,PS
1973,제 6주,DT
2096,설악산,LC
6524,남양주시,LC
8056,Evonik Degussa Peroxide Korea,OG
3616,환경과학원,OG
2113,유달,LC
6540,행안위,OG
7616,한나라당,OG
1261,송유걸,PS
3194,국제빙상경기연맹,OG
8728,아산시,LC
7498,수도권,LC
5745,강남,LC
931,한국,LC
1464,김천,LC
8555,파파존스 피자,OG
5438,한국광해관리공단,OG
2540,신탄리,LC
214,8일,DT
6660,지난달 16일,DT
6470,1985년,DT
4576,민주당,OG
2991,샤라포바,PS
6738,가인,PS
1120,이승엽,PS
4711,국립산림과학원,OG
6033,소방방재청,OG
1837,SK,OG
2444,09월 10일,DT
6165,소녀시대,PS
7539,비비안웨스트우드by다리인터내셔날,OG
1002,조선,OG
6355,원주,LC
2950,조한길,PS
6112,김해,LC
7123,내달,DT
4899,한화,OG
117,잠실,LC
9423,14일,DT
8121,8월 26일,DT
4923,이달 1일부터,DT
4394,세종시,LC
5354,김영대,PS
6643,4월,DT
4063,친이계,OG
1396,최정,PS
8411,알리바바닷컴,OG
3027,한국 대표팀,OG
8633,중동 근로자복지회관,OG
8566,프린스캐피탈,OG
6088,호남,LC
6209,김종호,PS
7343,지난 1월 25일자,DT
701,여오현,PS
45,오늘,TODAY
2056,관악산,LC
7048,호텔아카데미하우스,OG
2589,여의도,LC
9029,(사)한국도시철도협회,OG
815,퀴니,PS
2033,낙동정맥,LC
7145,창원,LC
287,영국,LC
4197,금호산업,OG
3006,27일,DT
4912,2010,DT
4451,한국,LC
5820,리샤드,PS
4450,유엔,OG
3912,그리스,LC
7901,20:19:36,TI
5051,인천시교육청,OG
9836,월풀,OG
6221,2010년도,DT
2061,단운협,LC
1463,김천,LC
2205,국사봉,LC
1442,국가대표팀,OG
3415,피노키오론,OG
7051,백,PS
8767,소노브이,OG
9179,경찰,OG
8723,삼성동,LC
3448,도교육청,OG
3768,린 파스코에,PS
4064,서울행정법원,OG
5256,법륜,PS
7121,4일,DT
7607,조익희,PS
3125,일본,LC
1051,2008년,DT
1853,강혁,PS
5850,장원재,PS
459,롯데,OG
6892,북한,LC
4350,덴마크,LC
5317,참여연대,OG
8098,15일,DT
5623,올해 설,DT
9623,정부,OG
4738,안정환,PS
4269,모라토리엄,PS
2660,윤영근,PS
2863,지난 1988년,DT
6995,동남권,LC
6055,아이알윈드파워,OG
7623,10여년 전,DT
4025,대전,LC
2157,민둥산,LC
3256,7년,DT
2792,6월,DT
8313,16일,DT
6962,이효리,PS
438,박은선,PS
1985,밤,TI
2702,비산동,LC
8444,올해 2분기,DT
6168,박성호,PS
2629,성내,LC
2491,두륜산,LC
634,11일,DT
9237,디스플레이서치,OG
8832,인도네시아,LC
8464,더존비즈온,OG
8725,비아이이엠티,OG
2387,10분,TI
590,요미우리,OG
4926,씨알,PS
7332,김,PS
7658,기술보증기금,OG
2576,폭스,OG
2167,매주 월 수 금,DT
8896,김영재,PS
7833,검단산,LC
1160,한국,LC
1272,이번 주,DT
5720,정,PS
4766,대전,LC
5619,5년 이상,DT
758,김,PS
2887,2009,DT
8910,이리나 보코바,PS
5448,1960~70년대,DT
5031,이,PS
8298,박상우,PS
2302,21:47,TI
8032,이계호,PS
8334,세종문화회관,OG
8965,경북,LC
8637,아산시,LC
5476,소속사,OG
7814,일요일,DT
3113,아시아,LC
5293,김종규,PS
3416,대한생명,OG
5437,설,DT
9484,부산,LC
219,전반 34분,TI
8138,대웅제약,OG
5183,황우여,PS
7481,18일,DT
2536,광덕산,LC
1154,동아,OG
4657,루비,PS
4165,여수시,LC
2129,범계역,LC
4299,1500년대,DT
6635,LG전자,OG
7185,내서읍,LC
4617,작년,DT
1707,황규봉,PS
6100,송파,LC
10046,한국통신프리텔,OG
3156,6일,DT
3145,첼시,OG
2779,검증위원회,OG
9318,오후 2시50분,TI
6159,비,PS
1846,김태완,PS
231,우리,OG
8642,뉴로테크,OG
8013,용인시,LC
8356,농협,OG
4051,유인촌,PS
7651,지난해 12월,DT
4178,강남경찰서,OG
5182,광주,LC
6593,송,PS
6423,태백역,LC
7414,정양,PS
99,오늘,TODAY
3383,2월,DT
5582,18일,DT
5408,발렌타인데이,DT
55,오늘,TODAY
8908,파리,LC
9998,8~12,DT
9367,지난 5월16일,DT
9882,다임러오토모티브한국,OG
5978,한국,LC
9224,애플,OG
6175,노철래,PS
5620,제주도,LC
7727,오늘,DT
6513,진보신당,OG
2078,토,DT
9294,지난 4일,DT
9684,미셸 리,PS
10153,화하은행,OG
9242,노키아,OG
9876,인텔,OG
1996,12 월 12 일,DT
4727,맨시티,OG
9106,한국정보화진흥원,OG
5188,6일간,DT
3337,전진,PS
999,정대세,PS
2281,5시간 전후,TI
5479,밴쿠버,LC
69,내일,TOMM
8447,S&T중공업,OG
961,위덕,OG
2724,겨울,DT
7844,청라,LC
6708,이건무,PS
8975,고려대,OG
1822,메이저리그,OG
1772,1분28초전,TI
979,대한민국,LC
212,우리,OG
9202,베트남,LC
3744,부산도시공사,OG
5698,이노비즈협회,OG
2375,1월 22일,DT
3649,5월 11일부터 14일까지,DT
7388,아마존,LC
602,김상현,PS
9756,27일,DT
251,현대청운,OG
4916,봉덕 2동,LC
4321,강주,PS
9182,공정위,OG
2163,귀떼기청봉,LC
1115,일본 대표팀,OG
2907,3일,DT
9609,고르바초프,PS
8508,스트라이커,OG
96,내일,TOMM
6313,원주경찰서,OG
5708,150분,TI
5556,돈내코코스,LC
9890,21일,DT
4082,인권위,OG
6296,최인기,PS
468,이현승,PS
9236,22일,DT
74,오늘,TODAY
1379,빅터,PS
6392,10일,DT
5269,구청,OG
7047,수유동,LC
306,내셔널 리그,OG
4298,포클랜드,LC
5032,국회,OG
5104,남창섭,PS
2425,04년도 7월,DT
609,윤지원,PS
7291,이병석,PS
3393,일제 역사관,OG
7293,민주당,OG
7517,이주호,PS
7353,고아성,PS
5774,원더랜드,LC
1877,올시즌,DT
2571,김하종,PS
6935,신림,LC
3187,군포수리고,OG
1139,삼성,OG
6539,지창욱,PS
5136,민기원,PS
8336,공평희,PS
2816,홍상삼,PS
1938,일본,LC
3851,의원총회,OG
5863,닉 나이트,PS
8578,우정사업본부,OG
9102,17일,DT
725,수원,OG
2095,무박 2 일,DT
1745,보스턴,OG
1620,조광래,PS
9831,국토해양부,OG
8510,야후,OG
2754,남부,OG
10146,LG화학,OG
9092,한국거래소,OG
7841,인천,LC
5991,한국,LC
7501,한나라당,OG
5137,일본,LC
1033,런던,LC
8153,이달 중순,DT
3303,19일,DT
5817,말론 브란도,PS
9555,오전 11시,TI
6250,3년,DT
2494,제3폭포,LC
8586,S-Oil,OG
6319,이수영,PS
4581,정숙희,PS
4039,6월2일,DT
8544,올림푸스 FN 코리아,OG
8531,SBS,OG
734,전북,OG
4395,친박연대,OG
1722,20일,DT
6757,일본,LC
6409,당원협의회,OG
4507,FRB,OG
6674,이번 설 연휴,DT
5413,현빈,PS
6942,이주민 통역지원센터,OG
622,삼성,OG
9712,오피넷,OG
3525,1년 5개월,DT
3328,대법원,OG
229,이병규,PS
8926,오늘,DT
6766,독일,LC
2158,지억산,LC
5192,휴일,DT
6731,프랑스,LC
726,성남,OG
8360,IBM,OG
3776,내일,DT
2334,양장수,PS
2600,성내,LC
6623,11월,DT
4347,문자,PS
319,박원재,PS
1015,이승엽,PS
9503,스콧,PS
10180,10시 05분,TI
1083,15일,DT
6214,이재하,PS
3998,정,PS
4196,채권단,OG
4201,2010년,DT
4390,100여일,DT
5434,호남,LC
8769,03일,DT
1359,대한축구협회,OG
510,애너하임 덕스,OG
730,라이언 긱스,PS
833,경기과천,OG
3212,미국,LC
10004,8월 첫째주,DT
6642,정부,OG
9616,흑해,LC
8106,금아플로어,OG
4271,두바이월드,OG
2691,서울,LC
1964,새벽에서 아침까지,TI
3120,클림,PS
4624,능내초,OG
3390,일본,LC
3461,지난 1월,DT
7926,동유럽,LC
1700,루 피넬라,PS
4590,농협출장소,OG
7625,니아 발다로스,PS
3270,22일부터,DT
5702,4주년,DT
9901,미국,LC
911,로레이나 오초아,PS
6200,2005년,DT
6645,방송콘텐츠 엘리트스쿨,OG
5261,30년 동안,DT
2,내일,TOMM
1103,류,PS
1650,KBO,OG
3543,이진,PS
1961,욕지권,LC
4431,키자니아,LC
9,오늘,TODAY
2794,나상욱,PS
8241,2008년,DT
5673,일본,LC
2448,UN Riders,OG
2664,성내,LC
9291,스티브 잡스,PS
3191,워싱턴주,LC
9235,1분기,DT
4116,종로구,LC
5793,미국,LC
7350,유승호,PS
812,하이마트,OG
1746,Aug-07,DT
3259,2000년,DT
2927,인테르 밀란,OG
6201,2006년,DT
623,롯데,OG
2,박명환,PS
6180,자유선진당,OG
1335,호남대,OG
7322,천안,LC
6932,18일,DT
7424,오전,TI
8364,엠디하우스,OG
3418,올해,DT
2678,7월 18일부터,DT
5931,최석봉,PS
3820,오후,TI
3406,교보증권,OG
5737,서울시 교육청,OG
8299,국토해양부,OG
6625,근로복지공단,OG
2910,강호동,PS
3403,금융위원회,OG
2625,압구정,LC
1057,17일부터,DT
5916,조진웅,PS
7821,김윤진,PS
3216,대한농구협회,OG
4555,광주,LC
1458,아시아,LC
6640,브라질,LC
100,내일,TOMM
4510,정부,OG
3279,지난 2007년 2월,DT
16,오늘,TODAY
6588,페레스,PS
7288,칭화대,OG
3437,동양종금證,OG
7467,정,PS
7677,해양수산부,OG
6554,교동초,OG
3555,양현진,PS
6078,세종시,LC
4492,12월,DT
7324,효성,OG
1038,SK,OG
4060,3월 초순,DT
9051,인터컨티넨탈 호텔,OG
7159,설,DT
3886,당진포리,LC
4723,정부,OG
8167,오비맥주,OG
7586,지난달 말,DT
859,수원,OG
9735,재정부,OG
7120,통합준비위원회,OG
9481,헬싱키,LC
2849,25일,DT
4934,2012년,DT
4264,클린턴,PS
9744,E1,OG
9256,대전,LC
9808,CJ,OG
8749,28일,DT
5532,위미에덴요양원,OG
9648,김두관,PS
2694,김송이,PS
6556,구성고,OG
2251,22시,TI
4,오늘,TODAY
3710,2010년도,DT
2526,서울,LC
4351,페르 박,PS
66,내일,TOMM
11,오늘,TODAY
912,멕시코,LC
8034,13일,DT
47,내일,TOMM
6665,김,PS
5649,3년 전,DT
4879,제주,LC
9457,베이징,LC
7333,2007년,DT
325,C.호날두,PS
8540,시카고,LC
6002,기획재정위원회,OG
7954,1년,DT
6105,영락공원,LC
6782,지난 7월,DT
7171,올해,DT
1370,수원시청,OG
2490,천년,DT
4553,광주시,LC
4604,민주노동당,OG
7151,정재원,PS
3638,국립자연사박물관,OG
3076,페더러,PS
1910,권혁대,PS
1054,탱크,PS
8762,4일,DT
3173,6일,DT
5356,이봉수,PS
1159,지난 1993년,DT
3163,롯데 자이언츠,OG
4987,경기도,LC
4693,서해안,LC
4808,이종혁,PS
5878,시크,PS
8143,신라저축은행,OG
,,
2572,김선민,PS
94,AS로마,OG
6779,이,PS
7887,20:47:55,TI
6587,이,PS
2561,25:23:00,TI
10059,농식품부,OG
9562,미국,LC
8651,한국교원단체 총연합회,OG
10111,SK브로드밴드,OG
3226,롯데그룹,OG
8683,중구,LC
2002,감나무재,LC
6661,정부,OG
3444,MB,PS
10038,한계령,LC
776,축구공화국,OG
5380,아침프로,PS
386,맨유,OG
3724,지난해 10월말,DT
2245,금요일,DT
3055,데니스 베르캄프,PS
3769,오는 9일,DT
7262,6자회담,OG
2395,새벽 1시,TI
9830,2008년,DT
1694,삼성,OG
4928,스페이스빔,OG
330,게리 네빌,PS
3010,박태환,PS
7221,경남,LC
8101,MS,OG
978,일본,LC
4410,이주헌,PS
7905,19:32:50,TI
6793,장희빈,PS
173,KCC,OG
7547,장필순,PS
2807,정세균,PS
179,이탈리아,LC
8275,금왕읍,LC
4147,더 클래식 500,OG
9868,아일랜드,LC
1512,맨체스터 유나이티드,OG
3933,중국,LC
5862,일일,DT
8040,엠케이테크놀로지,OG
4649,고양시청,OG
4867,4일,DT
1010,강을준,PS
8990,제주일보,OG
8111,충북소주,OG
7499,정부,OG
8920,농림수산식품부,OG
8772,23일,DT
381,올 시즌,DT
2049,한강,LC
8289,경북,LC
7179,지난 11일,DT
3147,첼시,OG
9889,TESCO,OG
9079,오후,TI
2070,신선지,LC
1462,박보생,PS
91,오늘,TODAY
1282,할리우드,LC
4737,허,PS
3273,방글라데시,LC
4446,박,PS
5607,1996년부터,DT
3193,2008~2009시즌,DT
9078,17일,DT
9336,예멘,LC
6694,오늘,DT
8969,4일,DT
1061,스카이72골프클럽,OG
5456,건축토목과,OG
5783,유럽,LC
2954,박지성,PS
5639,22일,DT
8768,장원봉,PS
4953,오는 19일까지,DT
7524,밤 자정,TI
5296,문광위,OG
9918,ADATA Technology Korea,OG
5769,3년,DT
2543,저폭포,LC
2131,인덕원역,LC
1989,호남정맥,LC
8370,야후,OG
6053,봉성리,LC
3691,현대아산,OG
3402,이트레이드,OG
1557,김경련,PS
3435,한국금융,OG
10205,현대캐피탈,OG
2098,당일,DT
115,송진우,PS
3176,유제국,PS
3491,마포구,LC
8865,23일,DT
1221,SK,OG
1253,신지애,PS
8622,광주신세계,OG
5112,겨울철,DT
9478,인천공항,LC
7807,유엔총회,OG
7704,동의대학교,OG
4828,제주,LC
1599,잉글랜드,LC
9745,서울우유,OG
8997,성결대학교 예술대학,OG
6299,송천 떡마을,LC
5735,권익위,OG
9495,브라질,LC
5334,서현,PS
1516,이보영,PS
1564,예천군청,OG
4527,금호타이어,OG
8714,오전 9시,TI
5965,형준,PS
4131,17일,DT
4974,오는 11일,DT
6649,한국콘텐츠진흥원,OG
5279,동계,DT
1459,아시아경제,OG
2809,노무현,PS
750,안젤코,PS
5457,동아타이어그룹,OG
1423,벤틀리,PS
5100,강화,LC
9150,14일,DT
8144,13일,DT
9953,한국,LC
428,이규섭,PS
1875,댈러스,OG
681,뉴저지 네츠,OG
1431,조 콜,PS
4024,박,PS
1312,울산 현대,OG
6555,구성중,OG
1,오늘,TODAY
6515,경기,LC
1176,위덕대학교,OG
7156,경남지부,OG
5563,KAL호텔,OG
4017,청와대,OG
5036,김,PS
8939,강원도청,OG
3309,버그테스트,OG
4266,중동,LC
893,이멜만,PS
98,시카고 컵스,OG
6815,한국,LC
9233,파나소닉,OG
52,내일,TOMM
3551,하버드 대학,OG
2019,임진강,LC
1647,황재균,PS
180,이강래,PS
1919,박영석,PS
40,지난 2일,DT
4292,집속탄금지협약,OG
6369,임시국회,OG
2139,07시40분,TI
52,오늘,TODAY
9465,미국,LC
3517,미국,LC
2657,이종원,PS
3596,2일부터,DT
13,내일,TOMM
8687,천안시,LC
1433,필립스,PS
8914,16일,DT
8295,오후,TI
3696,양익,PS
6877,DATV,OG
2879,전날,DT
114,아베 신노스케,PS
2065,이도해,LC
3733,삼성서울병원,OG
9715,전날,DT
8621,23일,DT
6283,김창삼,PS
6146,신데렐라,PS
10072,三煥기업,OG
5411,김지영,PS
6691,50년,DT
5091,Nintendo,OG
6687,아침,TI
3327,1년 후,DT
793,안젤코,PS
3060,이동국,PS
2673,Amuse,OG
4368,전북대,OG
4291,2008년 5월,DT
3759,이틀 동안,DT
5468,한,PS
9839,오는 6월부터,DT
1408,원주 동부프로미,OG
8742,영진약품공업,OG
10044,한국통신,OG
6026,지식경제부,OG
70,우즈,PS
3315,거제,LC
5889,소녀시대,PS
5008,충남,LC
4514,지난 18일,DT
5632,서귀포시,LC
6138,정부,OG
9709,바이더웨이,OG
6032,기획재정부,OG
7611,로버트 게이츠,PS
8545,ktcs,OG
1571,두산,OG
958,한양여,OG
1121,한국,LC
7511,경찰,OG
3946,정가은,PS
1130,한화,OG
5758,인천,LC
466,우리 히어로즈,OG
8922,오연천,PS
4309,한국예술종합학교,OG
5363,김영구,PS
7046,오후,TI
32,오늘,TODAY
2030,광나루역,LC
1756,내년 시즌,DT
6352,이인섭,PS
6014,1년 이하,DT
5014,국토부,OG
7194,오후부터,TI
7071,이주영,PS
3059,후반,TI
1417,카펠로,PS
2864,펄 신,PS
9069,김상주,PS
3354,최성국,PS
2137,07시20분,TI
5586,서울,LC
2487,2008년까지,DT
5851,백진희,PS
1735,이원재,PS
3689,금강산,LC
6885,박,PS
10144,현대중공업,OG
10184,녹십자,OG
7088,이명박,PS
3829,중앙선거관리위원회,OG
8387,MS,OG
7855,올해부터 2014년까지,DT
7666,서너 시간,TI
8127,우리캐피탈,OG
7229,배성호,PS
8000,교육과학대학,OG
8863,가온전선,OG
4205,다음주,DT
878,조성환,PS
8790,2003년,DT
949,플라마,OG
698,이종열,PS
3108,쿠바산,LC
1814,오초아,PS
10157,세원테크,OG
163,감사용,PS
2846,미스터 칠드런,PS
9518,레베카 헤인즈,PS
6206,질병관리본부,OG
553,지난 10일,DT
4171,내년 상반기까지,DT
9741,SK가스,OG
204,박지성,PS
9327,오후 1시 50분,TI
3950,링팡도너츠,OG
645,안준호,PS
3232,대한축구협회,OG
9860,멕시코,LC
9394,중국,LC
8702,오전 9시,TI
1847,안준호,PS
3292,코원시스템,OG
10011,괌,LC
2067,누얼까이 초원,LC
8495,2분기,DT
1354,내셔널리그,OG
954,닌텐도,OG
9057,2011,DT
2931,맨유,OG
3907,포드 자동차,OG
2230,오서산,LC
8090,니트젠테크놀로지,OG
1755,올해,DT
2283,죽전,LC
2681,여름,DT
8653,테라움,OG
7236,거제스포츠파크,LC
8063,와이드,OG
3977,가희,PS
3227,국방부,OG
829,경기초지,OG
7243,공,PS
4850,제주도,LC
8743,내달 18일,DT
3090,오초아,PS
8961,대전,LC
2264,토요일,DT
7490,사법부,OG
9023,2011,DT
7066,국민권익위,OG
9753,지난해,DT
680,동부컨퍼런스,OG
7719,지난 2007년,DT
564,축구공화국,OG
719,첼시,OG
9440,베이징,LC
697,최동수,PS
5044,조직위,OG
2159,화암약수,LC
7303,서울,LC
6025,환경부,OG
3088,스즈키 이치로,PS
8348,롯데마트,OG
9497,오후,TI
8988,청와대,OG
980,북한,LC
5857,이택근,PS
139,후반 42분,TI
5943,이보영,PS
3590,강원도,LC
4977,진보신당,OG
3471,오성진,PS
9493,내년 1월 1일,DT
1467,올 시즌,DT
7895,20:20:59,TI
2876,용인대,OG
3161,엘레나 디멘티에바,PS
92,성남,OG
2762,마리나,LC
5538,설 연휴,DT
2367,네바다주,LC
8427,유한양행,OG
4386,총독부,OG
628,제리 로이스터,PS
334,넥슨,OG
5911,구호,OG
3738,청주리포트,OG
5491,제주,LC
3530,최상미,PS
7292,박,PS
4913,안양,LC
653,폴 스콜스,PS
691,장남석,PS
3734,윤증현,PS
63,대구,LC
7313,의총,OG
9800,17일,DT
707,정찬헌,PS
385,스팔레티,PS
1816,캘러웨이,OG
6440,남양주시,LC
7659,기보,OG
4902,MBC,OG
9456,중국,LC
10058,낙농진흥회,OG
10034,생각의 나무,OG
